from;r120640428428-biomass_gas;r120640428428-biomass_gas;r120640428428-biomass_gas;r120640428428-biomass_gas-bpchp_heat_high;r120640428428-biomass_gas-bpchp_heat_high;r120640428428-biomass_gas-bpchp_heat_low_central;r120640428428-biomass_gas-bpchp_heat_low_central;r120640428428-biomass_gas-bpchp_heat_low_decentral;r120640428428-biomass_gas-bpchp_heat_low_decentral;r120640428428-biomass_gas-commodity;r120640428428-biomass_solid;r120640428428-biomass_solid;r120640428428-biomass_solid;r120640428428-biomass_solid;r120640428428-biomass_solid-boiler_heat_high;r120640428428-biomass_solid-bpchp_heat_high;r120640428428-biomass_solid-bpchp_heat_high;r120640428428-biomass_solid-bpchp_heat_low_central;r120640428428-biomass_solid-bpchp_heat_low_central;r120640428428-biomass_solid-bpchp_heat_low_decentral;r120640428428-biomass_solid-bpchp_heat_low_decentral;r120640428428-biomass_solid-commodity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity-boiler_heat_high;r120640428428-electricity-electrolyzer;r120640428428-electricity-heatpump_central;r120640428428-electricity-heatpump_decentral;r120640428428-electricity-heatpump_heat_high;r120640428428-electricity-import;r120640428428-electricity-large_battery_storage;r120640428428-electricity-pv_agri_horizontal;r120640428428-electricity-pv_agri_vertical;r120640428428-electricity-pv_ground;r120640428428-electricity-pv_rooftop;r120640428428-electricity-small_battery_storage;r120640428428-electricity-wind;r120640428428-h2;r120640428428-h2;r120640428428-h2;r120640428428-h2-boiler_heat_high;r120640428428-h2-bpchp_heat_high;r120640428428-h2-bpchp_heat_high;r120640428428-h2-commodity;r120640428428-heat_high;r120640428428-heat_low_central;r120640428428-heat_low_central;r120640428428-heat_low_central;r120640428428-heat_low_central;r120640428428-heat_low_central-storage;r120640428428-heat_low_decentral;r120640428428-heat_low_decentral;r120640428428-heat_low_decentral;r120640428428-heat_low_decentral;r120640428428-heat_low_decentral-solarthermal_plant;r120640428428-heat_low_decentral-storage;r120640428428-residual_waste;r120640428428-residual_waste;r120640428428-residual_waste-bpchp_heat_high;r120640428428-residual_waste-bpchp_heat_high;r120640428428-residual_waste-bpchp_heat_low_central;r120640428428-residual_waste-bpchp_heat_low_central;r120640428428-residual_waste-commodity
to;r120640428428-biomass_gas-bpchp_heat_high;r120640428428-biomass_gas-bpchp_heat_low_central;r120640428428-biomass_gas-bpchp_heat_low_decentral;r120640428428-electricity;r120640428428-heat_high;r120640428428-electricity;r120640428428-heat_low_central;r120640428428-electricity;r120640428428-heat_low_decentral;r120640428428-biomass_gas;r120640428428-biomass_solid-boiler_heat_high;r120640428428-biomass_solid-bpchp_heat_high;r120640428428-biomass_solid-bpchp_heat_low_central;r120640428428-biomass_solid-bpchp_heat_low_decentral;r120640428428-heat_high;r120640428428-electricity;r120640428428-heat_high;r120640428428-electricity;r120640428428-heat_low_central;r120640428428-electricity;r120640428428-heat_low_decentral;r120640428428-biomass_solid;r120640428428-electricity-boiler_heat_high;r120640428428-electricity-demand_cts;r120640428428-electricity-demand_hh;r120640428428-electricity-demand_ind;r120640428428-electricity-demand_mob;r120640428428-electricity-electrolyzer;r120640428428-electricity-export;r120640428428-electricity-heatpump_central;r120640428428-electricity-heatpump_decentral;r120640428428-electricity-heatpump_heat_high;r120640428428-electricity-large_battery_storage;r120640428428-electricity-small_battery_storage;r120640428428-heat_high;r120640428428-h2;r120640428428-heat_low_central;r120640428428-heat_low_decentral;r120640428428-heat_high;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-h2-boiler_heat_high;r120640428428-h2-bpchp_heat_high;r120640428428-h2-export;r120640428428-heat_high;r120640428428-electricity;r120640428428-heat_high;r120640428428-h2;r120640428428-heat_high-demand_ind;r120640428428-heat_low_central-demand_cts;r120640428428-heat_low_central-demand_hh;r120640428428-heat_low_central-demand_ind;r120640428428-heat_low_central-storage;r120640428428-heat_low_central;r120640428428-heat_low_decentral-demand_cts;r120640428428-heat_low_decentral-demand_hh;r120640428428-heat_low_decentral-demand_ind;r120640428428-heat_low_decentral-storage;r120640428428-heat_low_decentral;r120640428428-heat_low_decentral;r120640428428-residual_waste-bpchp_heat_high;r120640428428-residual_waste-bpchp_heat_low_central;r120640428428-electricity;r120640428428-heat_high;r120640428428-electricity;r120640428428-heat_low_central;r120640428428-residual_waste
type;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2019-01-01 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7103627230379015;1.2350023303079367;22.433095895431382;1.5244656370084457;0.0;0.0;0.0;2.3097310206230426;0.0;0.0;0.0;0.0;0.0;0.0;7.908519014613298;0.0;28.959852974904884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5393899729352254;0.05114007467610095;0.11446375425209461;0.002285445974276096;0.20763275189043853;0.0;2.4089820699960303;5.391879722588442;0.10765722202882572;0.0;0.0;0.0;0.7097236485989807;0.4941079299906713;0.14904196620578594;0.5393899729352254;0.10376266529804097;0.3755220267929102;1.2038315785896523
2019-01-01 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6245608410334835;0.9523707995398643;22.433095895431382;0.3644088541992908;0.0;0.0;0.0;2.369126233265135;0.0;0.0;0.0;0.0;0.0;0.0;8.066874824267783;0.0;27.48949906541278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5439460880777841;0.0517940357114364;0.11717151517890649;0.002285445974276096;0.20427102992829121;0.0;2.43978727351943;5.519430328719527;0.10765722202882572;0.0;0.0;0.0;0.7157185369444528;0.4941079299906713;0.15030089275833505;0.5439460880777841;0.10376266529804097;0.3755220267929102;1.2098264669351242
2019-01-01 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5182410162474682;0.7286045944903834;22.433095895431382;0.21696117093002162;0.0;0.0;0.0;2.3844897582671183;0.0;0.0;0.0;0.0;0.0;0.0;8.150185993757011;0.0;27.026388086643266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5473508543002422;0.050984469326382266;0.11974968726763012;0.002285445974276096;0.2025024242246217;0.0;2.4016521922075853;5.640876579520602;0.10765722202882572;0.0;0.0;0.0;0.7201984925003188;0.4941079299906713;0.15124168342506691;0.5473508543002422;0.10376266529804097;0.3755220267929102;1.21430642249099
2019-01-01 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.408605444591691;0.65453564159944;22.433095895431382;0.13393322226061685;0.0;0.0;0.0;2.609800393023398;0.0;0.0;0.0;0.0;0.0;0.0;8.972493751214444;0.0;26.987086423748234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.539677837970428;0.05480751970469511;0.12777577841957977;0.002285445974276096;0.19065328269435922;0.0;2.581739137179355;6.018950131420127;0.10765722202882572;0.264147260586137;0.0;0.0;0.7101024183821422;0.4941079299906713;0.14912150786024983;0.539677837970428;0.10376266529804097;0.3755220267929102;1.2042103483728135
2019-01-01 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3744823755971802;0.610484106459037;22.433095895431382;0.08609885336218906;0.0;0.0;0.0;3.291217852673851;0.0;0.0;0.0;0.0;0.0;0.0;11.35799280957746;0.0;27.54098349437121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5451477244254087;0.06051641952871578;0.15094066582998406;0.002285445974276096;0.16177949545993425;0.0;2.850660084256037;7.110145222130839;0.10765722202882572;1.2895302811617597;0.0;0.0;0.7172996374018535;0.4941079299906713;0.15063292385438923;0.5451477244254087;0.10376266529804097;0.3755220267929102;1.2114075673925249
2019-01-01 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7887824958166514;0.0;0.0;0.0;0.0;0.0;0.11042954941433121;0.7688262986724901;0.7887824958166514;0.0;1.4497862996973263;0.599178845228314;22.433095895431382;0.05358426202290391;0.0;0.0;0.0;3.296950017293893;0.0;0.0;0.0;0.0;0.0;0.0;11.35799280957746;0.0;27.459232707778128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5760452469491641;0.06852584476690116;0.20832826482477482;0.002285445974276096;0.09638247122695809;0.0;3.2279485788850657;9.813420449907905;0.10765722202882572;0.0;0.0;1.0222071425718466;0.7579542723015318;0.4941079299906713;0.15917039718332165;0.5760452469491641;0.10376266529804097;0.3755220267929102;1.252062202292203
2019-01-01 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2415811038436275;0.0;0.0;0.0;0.0;0.0;0.3138213545381079;2.1848691019163837;2.2415811038436275;0.0;1.6763114486226225;0.6256877336313886;22.433095895431382;0.17179609914678792;0.0;0.0;0.0;3.277920002764058;0.0;0.0;0.0;0.0;0.0;0.0;11.35799280957746;0.0;27.593044742814232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6303744613278804;0.0636335427206389;0.23183591686696026;0.002285445974276096;0.07776712123103491;0.0;2.9974939308405584;10.920761661980766;0.10765722202882572;0.0;0.0;0.48305090335630574;0.8294400806945795;0.4941079299906713;0.17418241694586167;0.6303744613278804;0.10376266529804097;0.3755220267929102;1.323548010685251
2019-01-01 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.067474392650176;0.0;0.0;0.0;0.0;0.0;0.2894464149710247;2.0151672905161266;2.067474392650176;0.0;1.8379539119318207;0.7176891698538233;22.433095895431382;0.35934286067223675;0.0;0.0;0.0;3.291217852673851;0.018841923007623967;0.0;0.0;0.0;0.0;0.0;11.35799280957746;0.04861216135966984;28.087968792167146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6890523673703334;0.06452634081771506;0.21708588712277044;0.002285445974276096;0.09162435287814857;0.0;3.0395496889051463;10.225953189159615;0.10765722202882572;0.0;0.0;0.0;0.8426844815929784;0.4941079299906713;0.17696374113452545;0.6404402060106635;0.10376266529804097;0.3755220267929102;1.3367924115836498
